layer,table,col,data_type,nullable,pkey,fkey,description,keep,keep_in_rag,domain,synonyms,column_type,aggregation,schema,enum
gold,hr_master_report,division,varchar,1,0.0,,"Division là bộ phận hoặc đơn vị lớn trong công ty, dùng để phân loại nhân viên.",True,False,hr,phòng ban;đơn vị;bộ phận;division;department;business unit;unit;cấp bộ phận;division name;unit name,dimension,count;count_distinct,hr,Khối Kinh doanh ; Khối Sản phẩm ; Khối Cơ quan ; Khối Dịch vụ ; ; Khối Lãnh đạo ; Chương trình Đào tạo
gold,hr_master_report,employee_code,varchar,1,0.0,,Mã định danh duy nhất của mỗi nhân viên trong công ty.,True,False,hr,mã nhân viên;employee code;ID nhân viên;employee ID;staff code;personnel number;mã nhân viên trong hệ thống;employee identifier;mã nhân viên HR;staff identifier,id,count_distinct,hr,
gold,hr_master_report,email_username,varchar,1,0.0,,"Username của email (phần trước dấu @), dùng để định danh người dùng trong hệ thống.",True,False,hr,username;user_name;login_name;account_name;email_prefix;email_local_part;user_handle,id,count_distinct,hr,
gold,hr_master_report,employment_status,varchar,1,0.0,,"Trạng thái hiện tại của nhân viên trong công ty (ví dụ: đang làm việc, nghỉ phép, chấm dứt hợp đồng).",True,False,hr,trạng thái việc làm; t tình trạng công việc; status việc làm; employment status; job status; employee status; tình trạng nhân viên; trạng thái công việc; status công việc; status nhân viên,dimension,count;count_distinct,hr,ACTIVE ; TERMINATED ; PENDING_RESIGN ; INACTIVE
gold,hr_master_report,gender,varchar,1,0.0,,Giới tính của nhân viên.,True,False,hr,giới tính;giới tính nhân viên;giới tính nhân sự;gender;employee gender;staff gender;nam hay nữ;male or female;giới tính của nhân viên,dimension,count;count_distinct,hr,Nam ; Nữ ;
gold,hr_master_report,hire_date,timestamp(3),1,0.0,,Ngày nhân viên bắt đầu làm việc tại công ty.,True,False,hr,ngày tuyển dụng;ngày vào làm;ngày bắt đầu công việc;ngày gia nhập;hire date;date of hire;joining date;start date;khi nào nhân viên được tuyển;khi nhân viên bắt đầu làm việc,time,none,hr,
gold,hr_master_report,is_key_employee_flag,integer,1,0.0,,Cột này cho biết nhân viên có được đánh dấu là nhân viên chủ chốt (quan trọng) hay không.,True,False,hr,nhân viên chủ chốt;key employee flag;đánh dấu nhân viên quan trọng;critical talent indicator;is_key_employee_flag;cờ nhân viên then chốt;nhân viên quan trọng;is key employee;flag nhân viên quan trọng;strategic employee flag,dimension,count;count_distinct,hr,
gold,hr_master_report,job_level,varchar,1,0.0,,"Cấp bậc công việc của nhân viên, thể hiện mức độ vị trí trong tổ chức.",True,False,hr,cấp bậc công việc;job level;position level;job grade;role level;employee level;cấp độ công việc;cấp chức vụ;cấp bậc nhân viên;job position level,dimension,count;count_distinct,hr,Senior ; Quản lý ; Experienced ; Junior ; Fresher ; SV ; Entry ; ; Specialist ; Expert ; CTV ; Teamlead
gold,hr_master_report,management_level,varchar,1,0.0,,Mức độ quản lý của nhân viên trong tổ chức.,True,False,hr,cấp quản lý;cấp bậc quản lý;cấp độ quản lý;management level;managerial level;leadership level;cấp quản trị;org level,dimension,count;count_distinct,hr,; N-2 ; N-1 ; N
gold,hr_master_report,num_cnxs_awards,double,1,0.0,,Số lượng giải thưởng CNXS mà nhân viên đã nhận.,True,False,hr,số giải thưởng CNXS; number of CNXS awards; CNXS awards count; số lần nhận giải CNXS; employee award count; số giải thưởng; award count; số giải công nhận; number of employee awards; số giải thưởng nhân viên,metric,sum;avg;min;max,hr,
gold,hr_master_report,performance_level,varchar,1,0.0,,Mức độ hiệu suất công việc của nhân viên trong kỳ đánh giá.,True,False,hr,cấp độ hiệu suất;đánh giá hiệu suất;hạng mục hiệu suất;performance level;performance rating;employee performance grade;performance score;level hiệu suất;xếp hạng nhân viên;performance tier,dimension,count;count_distinct,hr,HIGH ; MEDIUM ; LOW
gold,hr_master_report,potential_level,varchar,1,0.0,,"Mức độ tiềm năng của nhân viên, phản ánh khả năng phát triển và đóng góp trong tương lai.",True,False,hr,cấp độ tiềm năng;tiềm năng nhân viên;potential level;employee potential;đánh giá tiềm năng;potential rating;tiềm năng nhân sự;potential score,dimension,count;count_distinct,hr,LOW ; HIGH ; MEDIUM
gold,hr_master_report,resignation_reason_group_1,varchar,1,0.0,,"Nhóm lý do chính mà nhân viên nghỉ việc, được phân loại cấp 1.",True,False,hr,lý do nghỉ việc;nhóm lý do nghỉ việc;nguyên nhân nghỉ việc;resignation reason;resignation reason group;group 1 resignation reason;category of resignation reason;động cơ nghỉ việc;nguyên nhân thôi việc;reason for leaving,dimension,count;count_distinct,hr,; Cá nhân ; Gap giữa yêu cầu công việc và mức độ đáp ứng của cá nhân ; Chế độ đãi ngộ ; Fresher/SV/CTV nghỉ việc ; Không gian phát triển ; KQCV không đạt yêu cầu ; Tổ chức công việc và điều kiện làm việc ; Chuyển nội bộ VTGroup ; Cân bằng tải việc và kết quả/ghi nhận/đãi ngộ ; Trực ca kíp 247 ; Chờ nghỉ hưu ; Đặc điểm con người ; Tạm dừng HĐ ; Tương tác nội bộ
gold,hr_master_report,talent_9box_label,varchar,1,0.0,,Nhãn 9-box đánh giá vị trí tài năng của nhân viên dựa trên hiệu suất và tiềm năng.,True,False,hr,nhãn 9-box;đánh giá 9-box;hạng mục 9-box;nhãn tài năng 9-box;phân loại 9-box;9-box label;talent 9-box rating;9-box classification;performance-potential grid label;talent matrix label,dimension,count;count_distinct,hr,High Performers – High Potential ; Unclassified ; Core Contributors ; Strong Performers ; High Potential Talent ; Reliable Contributors
gold,hr_master_report,termination_date,timestamp(3),1,0.0,,Ngày mà nhân viên chấm dứt hợp đồng hoặc rời khỏi công ty.,True,True,hr,ngày nghỉ việc;ngày chấm dứt;ngày thôi việc;ngày kết thúc hợp đồng;ngày rời công ty;termination date;end date;quit date;resignation date;employee exit date,time,none,hr,
gold,hr_master_report,termination_reason,varchar,1,0.0,,Lý do chấm dứt hợp đồng hoặc nghỉ việc của nhân viên.,True,False,hr,lý do nghỉ việc;reason for termination;nguyên nhân chấm dứt;termination reason;nguyên nhân nghỉ việc;cause of leaving;lý do thôi việc;why employee left;động cơ nghỉ việc;termination cause,dimension,count;count_distinct,hr,None ; RESIGN_VOLUNTARY ; RESIGN_INVOLUNTARY ; INTERN_END
gold,hr_master_report,business_unit_level_1,varchar,1,0.0,,Tên cấp 1 của đơn vị tổ chức trong công ty.,True,False,hr,đơn vị cấp 1;đơn vị tổ chức cấp 1;đơn vị;bộ phận cấp 1;đơn vị kinh doanh cấp 1;unit level 1;first level unit;business unit level 1;org unit level 1;cấp độ đơn vị 1,dimension,count;count_distinct,hr,Trung tâm Kinh doanh Miền Bắc ; Trung tâm Dịch vụ An toàn Thông tin ; Trung tâm Kinh doanh và Dịch vụ miền Nam ; Trung tâm Phân tích và chia sẻ nguy cơ an ninh mạng ; Trung tâm Sản phẩm Enterprise ; Trung tâm Sản phẩm Telco ; Trung tâm Giám sát và Phản ứng trên không gian mạng ; Phòng Sản phẩm mới ; Trung tâm Sản xuất và Công nghệ Thông tin ; Phòng Chính trị Nhân sự ; Phòng Tổ chức Hành chính ; Phòng Bán hàng ; Chương trình Đào tạo ; Trung tâm Kinh doanh và Dịch vụ Miền Nam ; Trung tâm Dịch vụ ATTT ; Trung tâm Giám sát & Phản ứng trên không gian mạng ; Phòng Kinh doanh Quốc tế ; Phòng Sản phẩm an ninh viễn thông và quốc phòng ; Phòng Chiến lược Kinh doanh ; Văn phòng ; Phòng Hợp tác SI ; Phòng Tài chính Kế toán ; Phòng Đầu tư ; Phòng Điều hành dự án kinh doanh ; Ban Giám đốc ; Trung tâm Phân tích chia sẻ nguy cơ An ninh mạng ; Phòng Sản phẩm Mass ; Phòng Sản phẩm ứng dụng trí tuệ nhân tạo ; Phòng Sản phẩm MSS ; Phòng Sản phẩm chống tấn công có chủ đích ; Phòng Trải nghiệm khách hàng ; Ban Kiểm soát ; Phòng Đầu tư Pháp chế ; Phòng Kỹ thuật Công nghệ ; Phòng Kế hoạch và quy trình ; Phòng Kinh doanh quốc tế ; Phòng Sản phẩm Next Gen Management
gold,cx_cso_support_tickets,agent_name,varchar,1,0.0,0.0,Tên của nhân viên hỗ trợ xử lý ticket.,True,True,crm,tên agent;người xử lý;support agent;tên nhân viên;nhân viên hỗ trợ,dimension,count;count_distinct,cx_cso,
gold,cx_cso_support_tickets,resolution_time_in_business_hours,float,1,0.0,0.0,Thời gian giải quyết ticket tính theo giờ làm việc.,True,False,crm,thời gian giải quyết;resolution time;giờ làm việc;tổng thời gian xử lý,measure,avg;max;min;sum,cx_cso,
gold,cx_cso_support_tickets,agent_reply_count,int,1,0.0,0.0,Số lần nhân viên hỗ trợ phản hồi trong ticket.,True,False,crm,số lần phản hồi;lượt trả lời;reply count;số lần tương tác,measure,sum;avg;max,cx_cso,
gold,cx_cso_support_tickets,first_response_date,timestamp,1,0.0,0.0,Ngày và giờ phản hồi đầu tiên của nhân viên cho khách hàng.,True,False,crm,ngày phản hồi đầu tiên;lần đầu phản hồi;first response date;thời điểm phản hồi,dimension,count,cx_cso,
gold,cx_cso_support_tickets,due_date_change_count,int,1,0.0,0.0,Số lần thay đổi hạn chót (due date) của ticket.,True,False,crm,số lần đổi hạn;thay đổi deadline;due date changes;gia hạn ticket,measure,sum;avg,cx_cso,
gold,cx_cso_support_tickets,tickets_first_responded_within_sla,boolean,1,0.0,0.0,Đánh dấu ticket có phản hồi đầu tiên nằm trong hạn SLA hay không.,True,False,crm,phản hồi trong hạn;SLA response;đạt SLA phản hồi;within SLA response,dimension,count,cx_cso,
gold,cx_cso_support_tickets,tickets_resolved_within_sla,boolean,1,0.0,0.0,Đánh dấu ticket được giải quyết xong trong thời hạn SLA hay không.,True,False,crm,giải quyết đúng hạn;SLA resolution;đạt SLA xử lý;within SLA resolved,dimension,count,cx_cso,
gold,cx_cso_support_tickets,ttr_time_minutes,int,1,0.0,0.0,Thời gian giải quyết ticket (Time to Resolve) tính bằng phút.,True,False,crm,thời gian xử lý phút;TTR;thời gian đóng ticket;tốc độ xử lý,measure,avg;max;min;sum,cx_cso,
gold,cx_cso_support_tickets,product_category,varchar,1,0.0,0.0,Phân loại sản phẩm/dịch vụ liên quan đến ticket.,True,True,crm,loại sản phẩm;danh mục sản phẩm;product type;nhóm dịch vụ,dimension,count;count_distinct,cx_cso,MSS;VCS-aJiant;VCS-WSG;VCS-CyM;Cloudrity;M-Suite;SOC Platform;VCS-ESG;VCS-TI;VCS-CyCir;TKCG;VCS-NDR;My Safe;Khác;VCS-InT;AntiDDos;VCS-NSM;SI;TAD;SIRC;SE;VCS-F2DR;Content Security;LIG;VAPT (Pentest);VCS-NAC;VCS-KIAN;SDM;VCS-V2S;VCS-AMA;BRG
gold,cx_cso_support_tickets,updated_at,timestamp(3),1,,,Thời gian cập nhật cuối cùng của ticket trong hệ thống.,True,False,crm,thời gian cập nhật;ngày cập nhật;ngày sửa đổi;thời điểm chỉnh sửa;thời gian thay đổi;last updated;update timestamp;modified date;ticket update time;when was the ticket last updated,time,none,cx_cso,
gold,cx_cso_support_tickets,updated_at,timestamp(3),1,,,Thời gian cập nhật cuối cùng của ticket trong hệ thống.,True,False,crm,thời gian cập nhật;ngày cập nhật;ngày sửa đổi;thời điểm chỉnh sửa;thời gian thay đổi;last updated;update timestamp;modified date;ticket update time;when was the ticket last updated,time,none,cx_cso,
gold,cx_cso_support_tickets,customer_segment_l1,varchar,1,,,"Phân khúc khách hàng cấp 1 của giao dịch, thể hiện nhóm thị trường hoặc loại khách hàng chính.",True,False,crm,phân khúc cấp 1;segment L1;segment cấp 1;primary segment;segment level 1;đối tượng khách hàng chính;customer segment level 1;phân khúc chính;segment;segment category,dimension,count;count_distinct,cx_cso,International ; Bộ Quốc phòng ; Nội bộ ; Khách hàng ngoài ; UNKNOWN
gold,cx_cso_support_tickets,customer_segment_l2,varchar,1,,,"Mức phân khúc khách hàng cấp 2 của giao dịch, cho biết nhóm khách hàng hoặc ngành nghề chi tiết hơn.",True,False,crm,phân khúc cấp 2;segment level 2;sub‑segment;segment l2;segment 2;nhóm phân khúc phụ;đối tượng phân khúc chi tiết;segment classification;segment tier 2;cấp độ phân khúc 2,dimension,count;count_distinct,cx_cso,Viettel Global Partner ; Direct / Local Channel ; UNKNOWN ; Khách hàng nội bộ ; Khách hàng ngoài ; Khách hàng SI ngoài ; Khách hàng SI nội bộ
gold,cx_cso_support_tickets,customer_segment_l3,varchar,1,,,"Phân khúc khách hàng cấp 3 của giao dịch, mô tả chi tiết nhóm khách hàng hoặc thị trường mà cơ hội kinh doanh thuộc về.",True,False,crm,phân khúc cấp 3; segment level 3; segment L3; sub‑segment; subcategory; market sub‑segment; chi tiết phân khúc; third level segment; customer segment tier 3; phân khúc chi tiết,dimension,count;count_distinct,cx_cso,UNKNOWN ; DNL ; BFSI ; GOV ; Unname ; Energy ; Province
gold,cx_cso_support_tickets,product_item_type,varchar,1,,,Loại mặt hàng (Product/Service) trong bảng giá.,True,False,crm,loại mặt hàng;item type;kiểu mục;dạng sản phẩm;product type;category of item;pricebook item type;loại sản phẩm;type of item;nhóm mặt hàng,dimension,count;count_distinct,cx_cso,Product ; Service ; None
gold,crm_deals,contract_type,varchar,1,,,Loại hợp đồng mô tả hình thức hoặc nhóm của hợp đồng ký kết với khách hàng.,True,False,crm,loại hợp đồng;kiểu hợp đồng;dạng hợp đồng;hình thức hợp đồng;contract type;contract category;agreement type;type of contract;contract kind;category of contract,dimension,count;count_distinct,crm,Upsales ; New ; Renew
silver,finance_contract_collected_invoices,idd,varchar,1,,,ID bản ghi công nợ.,True,True,finance,id;record id;primary id,master,,biz,
silver,finance_contract_collected_invoices,sales_channel,varchar,1,,,Kênh bán hàng.,True,True,finance,channel;sales channel;kênh bán,dimension,,biz,
silver,finance_contract_collected_invoices,transaction_code,varchar,1,,,Mã giao dịch liên quan hóa đơn.,True,True,finance,transaction;transaction code,master,,biz,
